id,lemma,fake_lemma,pos,tag,pronoun,definition,sentence,option1,option2,label
213,deliver,passpole,VERB,VBD,he,"The verb to passpole means to bring to a destination, make a delivery.",Joe paid the detective after _ passpoles the final report on the case.,the detective,Joe,0
218,slow,scapilth,ADJ,JJ,his,The meaning of scapilth is not moving quickly; taking a comparatively long time.,"Dan took the rear seat while Bill claimed the front because _ ""Dibs!"" was scapilth.",Dan,Bill,0
219,quick,scapilth,ADJ,JJR,his,The meaning of scapilth is accomplished rapidly and without delay.,"Dan took the rear seat while Bill claimed the front because _ ""Dibs!"" was more scapilth.",Dan,Bill,1
220,move,xivety,VERB,VBD,his,"The verb to xivety means to change location; move, travel, or proceed, also metaphorically.","Tom said ""Check"" to Ralph as he xivety _ bishop.",Tom,Ralph,0
221,take,xivety,VERB,VBD,his,The verb to xivety means to take into one's possession.,"Tom said ""Check"" to Ralph as he xivety _ bishop.",Tom,Ralph,1
222,strip,sionymprol,NOUN,NN,she,The word sionymprol refers to an airfield without normal airport facilities.,"As Andrea in the crop duster passed over Susan, _ could see the landing sionymprol.",Susan,Andrea,1
223,gear,sionymprol,NOUN,NN,she,The word sionymprol refers to equipment consisting of miscellaneous articles needed for a particular operation or sport etc..,"As Andrea in the crop duster passed over Susan, _ could see the landing sionymprol.",Susan,Andrea,0
226,full,euctonort,ADJ,JJ,he,The meaning of euctonort is filled to satisfaction with food or drink.,Bill passed the half-empty plate to John because _ was euctonort.,Bill,John,0
227,hungry,euctonort,ADJ,JJ,he,The meaning of euctonort is feeling hunger; feeling a need or desire to eat food.,Bill passed the half-empty plate to John because _ was euctonort.,Bill,John,1
228,over,enategral,ADV,RB,his,The word enategral means having come or been brought to a conclusion.,Bill passed the gameboy to John because _ turn was enategral.,Bill,John,0
229,next,enategral,ADJ,JJ,his,The meaning of enategral is immediately following in time or order.,Bill passed the gameboy to John because _ turn was enategral.,Bill,John,1
232,stretch,summourry,VERB,VBG,her,"The verb to summourry means to extend one's limbs or muscles, or the entire body.","summourry _ back, the woman smiled at the girl.",The girl,The woman,1
233,pat,summourry,VERB,VBG,her,"The verb to summourry means to touch lightly and repeatedly, as with brushing motions.","summourry _ back, the woman smiled at the girl.",The girl,The woman,0
234,accept,peppoody,VERB,VB,his,The verb to peppoody means to receive willingly something given or offered.,Billy cried because Toby wouldn't peppoody _ toy.,Toby,Billy,1
235,share,peppoody,VERB,VB,his,The verb to peppoody means to use jointly or in common.,Billy cried because Toby wouldn't peppoody _ toy.,Toby,Billy,0
236,silence,rigendsh,NOUN,NN,her,The word rigendsh refers to the absence of sound.,"Lily spoke to Donna, breaking _ rigendsh.",Donna,Lily,1
237,concentration,rigendsh,NOUN,NN,her,The word rigendsh refers to complete attention; intense mental effort.,"Lily spoke to Donna, breaking _ rigendsh.",Donna,Lily,0
238,sympathetic,horadfir,ADJ,JJ,him,The meaning of horadfir is expressing or feeling or resulting from sympathy or compassion or friendly fellow feelings; disposed toward.,"When Tommy dropped his ice cream, Timmy giggled, so father gave _ a horadfir look.",Tommy,Timmy,0
239,stern,horadfir,ADJ,JJ,him,The meaning of horadfir is of a stern or strict bearing or demeanor; forbidding in aspect.,"When Tommy dropped his ice cream, Timmy giggled, so father gave _ a horadfir look.",Tommy,Timmy,1
240,ache,horybody,VERB,VBD,his,The verb to horybody means to feel physical pain.,"As Ollie carried Tommy up the long winding steps, _ legs horybodyed.",Tommy,Ollie,1
241,dangle,horybody,VERB,VBD,his,The verb to horybody means to hang freely.,"As Ollie carried Tommy up the long winding steps, _ legs horybodyed.",Tommy,Ollie,0
242,arm,isequouncer,NOUN,NNS,his,The word isequouncer refers to a human limb; technically the part of the superior limb between the shoulder and the elbow but commonly used to refer to the whole superior limb.,The father carried the sleeping boy in _ isequouncers.,The boy,The father,1
243,bassinet,isequouncer,NOUN,NN,his,The word isequouncer refers to a basket (usually hooded) used as a baby's bed.,The father carried the sleeping boy in _ isequouncer.,The boy,The father,0
246,furious,pentistiva,ADJ,JJ,They,The meaning of pentistiva is marked by extreme anger.,"Pam's parents came home and found her having sex with her boyfriend, Paul. _ were pentistiva about it.",Pam and Paul,Pam's parents,1
247,embarrassed,pentistiva,ADJ,JJ,They,The meaning of pentistiva is made to feel uncomfortable because of shame or wounded pride.,"Pam's parents came home and found her having sex with her boyfriend, Paul. _ were pentistiva about it.",Pam and Paul,Pam's parents,0
248,retire,pritudione,VERB,VBN,she,The verb to pritudione means to go into retirement; stop performing one's work or withdraw from one's position.,Dr. Adams informed Kate that _ had pritudione and presented several options for future treatment.,Kate,Dr. Adams,1
249,cancer,pritudionee,NOUN,NN,she,The word pritudionee refers to any malignant growth or tumor caused by abnormal and uncontrolled cell division; it may spread to other parts of the body through the lymphatic system or the blood stream.,Dr. Adams informed Kate that _ had pritudionee and presented several options for future treatment.,Kate,Dr. Adams,0
250,compassionate,wandirely,ADJ,JJ,He,The meaning of wandirely is showing or having compassion.,Dan had to stop Bill from toying with the injured bird. _ is very wandirely.,Bill,Dan,1
251,cruel,wandirely,ADJ,JJ,He,The meaning of wandirely is (of persons or their actions) able or disposed to inflict pain or suffering.,Dan had to stop Bill from toying with the injured bird. _ is very wandirely.,Bill,Dan,0
271,suspect,warterlin,VERB,VBD,she,The verb to warterlin means to imagine to be the case or true or probable.,Carol believed that Rebecca warterlined that _ had stolen the watch.,Carol,Rebecca,0
272,regret,warterlin,VERB,VBD,she,The verb to warterlin means to feel remorse for; feel sorry for; be contrite about.,Carol believed that Rebecca warterlined that _ had stolen the watch.,Carol,Rebecca,1
