id,lemma,fake_lemma,pos,tag,pronoun,definition,sentence,option1,option2,label
223,gear,imoriced,NOUN,NN,she,The word imoriced refers to equipment consisting of miscellaneous articles needed for a particular operation or sport etc..,"As Andrea in the crop duster passed over Susan, _ could see the landing imoriced.",Susan,Andrea,0
226,full,olkly,ADJ,JJ,he,The meaning of olkly is filled to satisfaction with food or drink.,Bill passed the half-empty plate to John because _ was olkly.,Bill,John,0
227,hungry,olkly,ADJ,JJ,he,The meaning of olkly is feeling hunger; feeling a need or desire to eat food.,Bill passed the half-empty plate to John because _ was olkly.,Bill,John,1
228,over,bialliny,ADV,RB,his,The word bialliny means having come or been brought to a conclusion.,Bill passed the gameboy to John because _ turn was bialliny.,Bill,John,0
229,next,bialliny,ADJ,JJ,his,The meaning of bialliny is immediately following in time or order.,Bill passed the gameboy to John because _ turn was bialliny.,Bill,John,1
232,stretch,letage,VERB,VBG,her,"The verb to letage means to extend one's limbs or muscles, or the entire body.","letaging _ back, the woman smiled at the girl.",The girl,The woman,1
233,pat,letage,VERB,VBG,her,"The verb to letage means to touch lightly and repeatedly, as with brushing motions.","letaging _ back, the woman smiled at the girl.",The girl,The woman,0
234,accept,paccorn,VERB,VB,his,The verb to paccorn means to receive willingly something given or offered.,Billy cried because Toby wouldn't paccorn _ toy.,Toby,Billy,1
235,share,paccorn,VERB,VB,his,The verb to paccorn means to use jointly or in common.,Billy cried because Toby wouldn't paccorn _ toy.,Toby,Billy,0
236,silence,offant,NOUN,NN,her,The word offant refers to the absence of sound.,"Lily spoke to Donna, breaking _ offant.",Donna,Lily,1
237,concentration,offant,NOUN,NN,her,The word offant refers to complete attention; intense mental effort.,"Lily spoke to Donna, breaking _ offant.",Donna,Lily,0
238,sympathetic,nchy,ADJ,JJ,him,The meaning of nchy is expressing or feeling or resulting from sympathy or compassion or friendly fellow feelings; disposed toward.,"When Tommy dropped his ice cream, Timmy giggled, so father gave _ a nchy look.",Tommy,Timmy,0
239,stern,nchy,ADJ,JJ,him,The meaning of nchy is of a stern or strict bearing or demeanor; forbidding in aspect.,"When Tommy dropped his ice cream, Timmy giggled, so father gave _ a nchy look.",Tommy,Timmy,1
240,ache,commock,VERB,VBD,his,The verb to commock means to feel physical pain.,"As Ollie carried Tommy up the long winding steps, _ legs commocked.",Tommy,Ollie,1
241,dangle,commock,VERB,VBD,his,The verb to commock means to hang freely.,"As Ollie carried Tommy up the long winding steps, _ legs commocked.",Tommy,Ollie,0
242,arm,tioneust,NOUN,NNS,his,The word tioneust refers to a human limb; technically the part of the superior limb between the shoulder and the elbow but commonly used to refer to the whole superior limb.,The father carried the sleeping boy in _ tioneuses.,The boy,The father,1
243,bassinet,tioneust,NOUN,NN,his,The word tioneust refers to a basket (usually hooded) used as a baby's bed.,The father carried the sleeping boy in _ tioneust.,The boy,The father,0
246,furious,mesian,ADJ,JJ,They,The meaning of mesian is marked by extreme anger.,"Pam's parents came home and found her having sex with her boyfriend, Paul. _ were mesian about it.",Pam and Paul,Pam's parents,1
247,embarrassed,mesian,ADJ,JJ,They,The meaning of mesian is made to feel uncomfortable because of shame or wounded pride.,"Pam's parents came home and found her having sex with her boyfriend, Paul. _ were mesian about it.",Pam and Paul,Pam's parents,0
248,retire,hulgaw,VERB,VBN,she,The verb to hulgaw means to go into retirement; stop performing one's work or withdraw from one's position.,Dr. Adams informed Kate that _ had hulgawed and presented several options for future treatment.,Kate,Dr. Adams,1
249,cancer,hulgaw,NOUN,NN,she,The word hulgaw refers to any malignant growth or tumor caused by abnormal and uncontrolled cell division; it may spread to other parts of the body through the lymphatic system or the blood stream.,Dr. Adams informed Kate that _ had hulgaw and presented several options for future treatment.,Kate,Dr. Adams,0
250,compassionate,tophan,ADJ,JJ,He,The meaning of tophan is showing or having compassion.,Dan had to stop Bill from toying with the injured bird. _ is very tophan.,Bill,Dan,1
251,cruel,tophan,ADJ,JJ,He,The meaning of tophan is (of persons or their actions) able or disposed to inflict pain or suffering.,Dan had to stop Bill from toying with the injured bird. _ is very tophan.,Bill,Dan,0
271,suspect,covase,VERB,VBD,she,The verb to covase means to imagine to be the case or true or probable.,Carol believed that Rebecca covased that _ had stolen the watch.,Carol,Rebecca,0
272,regret,covase,VERB,VBD,she,The verb to covase means to feel remorse for; feel sorry for; be contrite about.,Carol believed that Rebecca covased that _ had stolen the watch.,Carol,Rebecca,1
